dt_package;country;service;liter;qty
2025-03-12;KG;RM;B;32.0
2025-03-12;KG;RM;C;23.0
2025-03-12;KG;RM;D;45.0
2025-03-12;KG;RM;E;29.0
2025-03-12;KG;RM;F;7.0
2025-03-12;KG;RM;G;7.0
2025-03-12;UZ;RM;A;55.0
2025-03-12;UZ;RM;B;174.0
2025-03-12;UZ;RM;C;140.0
2025-03-12;UZ;RM;D;244.0
2025-03-12;UZ;RM;E;141.0
2025-03-12;UZ;RM;F;44.0
2025-03-12;UZ;RM;G;49.0
2025-03-14;AZ;RM;A;51.0
2025-03-14;AZ;RM;B;168.0
2025-03-14;AZ;RM;C;108.0
2025-03-14;AZ;RM;D;181.0
2025-03-14;AZ;RM;E;138.0
2025-03-14;AZ;RM;F;47.0
2025-03-14;AZ;RM;G;63.0
2025-03-14;KG;RM;A;12.0
2025-03-14;KG;RM;B;27.0
2025-03-14;KG;RM;C;27.0
2025-03-14;KG;RM;D;31.0
2025-03-14;KG;RM;E;21.0
2025-03-14;KG;RM;F;14.0
2025-03-14;KG;RM;G;4.0
2025-03-14;UZ;RM;A;63.0
2025-03-14;UZ;RM;B;185.0
2025-03-14;UZ;RM;C;155.0
2025-03-14;UZ;RM;D;235.0
2025-03-14;UZ;RM;E;118.0
2025-03-14;UZ;RM;F;48.0
2025-03-14;UZ;RM;G;44.0
2025-03-16;AZ;RM;A;56.0
2025-03-16;AZ;RM;B;208.0
2025-03-16;AZ;RM;C;142.0
2025-03-16;AZ;RM;D;251.0
2025-03-16;AZ;RM;E;195.0
2025-03-16;AZ;RM;F;61.0
2025-03-16;AZ;RM;G;71.0
2025-03-16;KG;RM;A;14.0
2025-03-16;KG;RM;B;44.0
2025-03-16;KG;RM;C;26.0
2025-03-16;KG;RM;D;29.0
2025-03-16;KG;RM;E;31.0
2025-03-16;KG;RM;F;8.0
2025-03-16;KG;RM;G;17.0
2025-03-16;UZ;RM;A;70.0
2025-03-16;UZ;RM;B;193.0
2025-03-16;UZ;RM;C;174.0
2025-03-16;UZ;RM;D;258.0
2025-03-16;UZ;RM;E;179.0
2025-03-16;UZ;RM;F;55.0
2025-03-16;UZ;RM;G;54.0
2025-03-19;AZ;RM;A;82.0
2025-03-19;AZ;RM;B;249.0
2025-03-19;AZ;RM;C;178.0
2025-03-19;AZ;RM;D;340.0
2025-03-19;AZ;RM;E;252.0
2025-03-19;AZ;RM;F;81.0
2025-03-19;AZ;RM;G;121.0
2025-03-19;KG;RM;A;18.0
2025-03-19;KG;RM;B;48.0
2025-03-19;KG;RM;C;26.0
2025-03-19;KG;RM;D;36.0
2025-03-19;KG;RM;E;42.0
2025-03-19;KG;RM;F;16.0
2025-03-19;KG;RM;G;15.0
2025-03-19;UZ;RM;A;87.0
2025-03-19;UZ;RM;B;212.0
2025-03-19;UZ;RM;C;219.0
2025-03-19;UZ;RM;D;315.0
2025-03-19;UZ;RM;E;217.0
2025-03-19;UZ;RM;F;66.0
2025-03-19;UZ;RM;G;70.0
2025-03-21;AZ;RM;A;39.0
2025-03-21;AZ;RM;B;141.0
2025-03-21;AZ;RM;C;117.0
2025-03-21;AZ;RM;D;177.0
2025-03-21;AZ;RM;E;122.0
2025-03-21;AZ;RM;F;51.0
2025-03-21;AZ;RM;G;62.0
2025-03-21;KG;RM;A;13.0
2025-03-21;KG;RM;B;19.0
2025-03-21;KG;RM;C;17.0
2025-03-21;KG;RM;D;37.0
2025-03-21;KG;RM;E;21.0
2025-03-21;KG;RM;F;10.0
2025-03-21;KG;RM;G;5.0
2025-03-21;UZ;RM;A;48.0
2025-03-21;UZ;RM;B;168.0
2025-03-21;UZ;RM;C;126.0
2025-03-21;UZ;RM;D;180.0
2025-03-21;UZ;RM;E;137.0
2025-03-21;UZ;RM;F;52.0
2025-03-21;UZ;RM;G;46.0
2025-03-22;AZ;RM;A;16.0
2025-03-22;AZ;RM;B;46.0
2025-03-22;AZ;RM;C;42.0
2025-03-22;AZ;RM;D;64.0
2025-03-22;AZ;RM;E;39.0
2025-03-22;AZ;RM;F;17.0
2025-03-22;AZ;RM;G;20.0
2025-03-22;KG;RM;A;9.0
2025-03-22;KG;RM;B;14.0
2025-03-22;KG;RM;C;6.0
2025-03-22;KG;RM;D;13.0
2025-03-22;KG;RM;E;8.0
2025-03-22;KG;RM;F;3.0
2025-03-22;KG;RM;G;3.0
2025-03-22;UZ;RM;A;18.0
2025-03-22;UZ;RM;B;43.0
2025-03-22;UZ;RM;C;46.0
2025-03-22;UZ;RM;D;57.0
2025-03-22;UZ;RM;E;44.0
2025-03-22;UZ;RM;F;20.0
2025-03-22;UZ;RM;G;11.0
2025-03-23;AZ;RM;A;40.0
2025-03-23;AZ;RM;B;146.0
2025-03-23;AZ;RM;C;146.0
2025-03-23;AZ;RM;D;222.0
2025-03-23;AZ;RM;E;173.0
2025-03-23;AZ;RM;F;47.0
2025-03-23;AZ;RM;G;70.0
2025-03-23;KG;RM;A;14.0
2025-03-23;KG;RM;B;31.0
2025-03-23;KG;RM;C;19.0
2025-03-23;KG;RM;D;42.0
2025-03-23;KG;RM;E;22.0
2025-03-23;KG;RM;F;6.0
2025-03-23;KG;RM;G;10.0
2025-03-23;UZ;RM;A;63.0
2025-03-23;UZ;RM;B;185.0
2025-03-23;UZ;RM;C;147.0
2025-03-23;UZ;RM;D;246.0
2025-03-23;UZ;RM;E;178.0
2025-03-23;UZ;RM;F;56.0
2025-03-23;UZ;RM;G;51.0
2025-03-24;AZ;RM;A;28.0
2025-03-24;AZ;RM;B;107.0
2025-03-24;AZ;RM;C;81.0
2025-03-24;AZ;RM;D;138.0
2025-03-24;AZ;RM;E;113.0
2025-03-24;AZ;RM;F;34.0
2025-03-24;AZ;RM;G;47.0
2025-03-24;KG;RM;A;11.0
2025-03-24;KG;RM;B;18.0
2025-03-24;KG;RM;C;10.0
2025-03-24;KG;RM;D;22.0
2025-03-24;KG;RM;E;19.0
2025-03-24;KG;RM;F;4.0
2025-03-24;KG;RM;G;6.0
2025-03-24;UZ;RM;A;25.0
2025-03-24;UZ;RM;B;108.0
2025-03-24;UZ;RM;C;81.0
2025-03-24;UZ;RM;D;128.0
2025-03-24;UZ;RM;E;83.0
2025-03-24;UZ;RM;F;46.0
2025-03-24;UZ;RM;G;39.0
2025-03-26;AZ;RM;A;47.0
2025-03-26;AZ;RM;B;140.0
2025-03-26;AZ;RM;C;139.0
2025-03-26;AZ;RM;D;213.0
2025-03-26;AZ;RM;E;185.0
2025-03-26;AZ;RM;F;53.0
2025-03-26;AZ;RM;G;70.0
2025-03-26;KG;RM;A;11.0
2025-03-26;KG;RM;B;29.0
2025-03-26;KG;RM;C;24.0
2025-03-26;KG;RM;D;33.0
2025-03-26;KG;RM;E;26.0
2025-03-26;KG;RM;F;12.0
2025-03-26;KG;RM;G;10.0
2025-03-26;UZ;RM;A;48.0
2025-03-26;UZ;RM;B;158.0
2025-03-26;UZ;RM;C;136.0
2025-03-26;UZ;RM;D;182.0
2025-03-26;UZ;RM;E;144.0
2025-03-26;UZ;RM;F;55.0
2025-03-26;UZ;RM;G;54.0
2025-03-27;AZ;RM;A;23.0
2025-03-27;AZ;RM;B;83.0
2025-03-27;AZ;RM;C;71.0
2025-03-27;AZ;RM;D;110.0
2025-03-27;AZ;RM;E;85.0
2025-03-27;AZ;RM;F;23.0
2025-03-27;AZ;RM;G;29.0
2025-03-27;KG;RM;A;8.0
2025-03-27;KG;RM;B;18.0
2025-03-27;KG;RM;C;12.0
2025-03-27;KG;RM;D;17.0
2025-03-27;KG;RM;E;16.0
2025-03-27;KG;RM;F;5.0
2025-03-27;KG;RM;G;2.0
2025-03-27;UZ;RM;A;30.0
2025-03-27;UZ;RM;B;75.0
2025-03-27;UZ;RM;C;73.0
2025-03-27;UZ;RM;D;114.0
2025-03-27;UZ;RM;E;73.0
2025-03-27;UZ;RM;F;18.0
2025-03-27;UZ;RM;G;26.0
2025-03-28;AZ;RM;A;50.0
2025-03-28;AZ;RM;B;181.0
2025-03-28;AZ;RM;C;132.0
2025-03-28;AZ;RM;D;218.0
2025-03-28;AZ;RM;E;180.0
2025-03-28;AZ;RM;F;45.0
2025-03-28;AZ;RM;G;58.0
2025-03-28;KG;RM;A;8.0
2025-03-28;KG;RM;B;31.0
2025-03-28;KG;RM;C;18.0
2025-03-28;KG;RM;D;40.0
2025-03-28;KG;RM;E;16.0
2025-03-28;KG;RM;F;9.0
2025-03-28;KG;RM;G;4.0
2025-03-28;UZ;RM;A;51.0
2025-03-28;UZ;RM;B;155.0
2025-03-28;UZ;RM;C;117.0
2025-03-28;UZ;RM;D;226.0
2025-03-28;UZ;RM;E;107.0
2025-03-28;UZ;RM;F;37.0
2025-03-28;UZ;RM;G;55.0
2025-03-29;AZ;RM;A;32.0
2025-03-29;AZ;RM;B;60.0
2025-03-29;AZ;RM;C;39.0
2025-03-29;AZ;RM;D;79.0
2025-03-29;AZ;RM;E;47.0
2025-03-29;AZ;RM;F;18.0
2025-03-29;AZ;RM;G;17.0
2025-03-29;KG;RM;A;7.0
2025-03-29;KG;RM;B;9.0
2025-03-29;KG;RM;C;4.0
2025-03-29;KG;RM;D;17.0
2025-03-29;KG;RM;E;8.0
2025-03-29;KG;RM;F;1.0
2025-03-29;KG;RM;G;2.0
2025-03-29;UZ;RM;A;15.0
2025-03-29;UZ;RM;B;56.0
2025-03-29;UZ;RM;C;57.0
2025-03-29;UZ;RM;D;64.0
2025-03-29;UZ;RM;E;53.0
2025-03-29;UZ;RM;F;11.0
2025-03-29;UZ;RM;G;13.0
2025-03-30;AZ;RM;A;43.0
2025-03-30;AZ;RM;B;149.0
2025-03-30;AZ;RM;C;126.0
2025-03-30;AZ;RM;D;189.0
2025-03-30;AZ;RM;E;161.0
2025-03-30;AZ;RM;F;58.0
2025-03-30;AZ;RM;G;68.0
2025-03-30;KG;RM;A;5.0
2025-03-30;KG;RM;B;31.0
2025-03-30;KG;RM;C;14.0
2025-03-30;KG;RM;D;39.0
2025-03-30;KG;RM;E;33.0
2025-03-30;KG;RM;F;6.0
2025-03-30;KG;RM;G;5.0
2025-03-30;UZ;RM;A;40.0
2025-03-30;UZ;RM;B;105.0
2025-03-30;UZ;RM;C;106.0
2025-03-30;UZ;RM;D;174.0
2025-03-30;UZ;RM;E;132.0
2025-03-30;UZ;RM;F;48.0
2025-03-30;UZ;RM;G;46.0
2025-03-31;AZ;RM;A;30.0
2025-03-31;AZ;RM;B;123.0
2025-03-31;AZ;RM;C;90.0
2025-03-31;AZ;RM;D;176.0
2025-03-31;AZ;RM;E;111.0
2025-03-31;AZ;RM;F;53.0
2025-03-31;AZ;RM;G;36.0
2025-03-31;KG;RM;A;11.0
2025-03-31;KG;RM;B;21.0
2025-03-31;KG;RM;C;16.0
2025-03-31;KG;RM;D;22.0
2025-03-31;KG;RM;E;19.0
2025-03-31;KG;RM;F;5.0
2025-03-31;KG;RM;G;9.0
2025-03-31;UZ;RM;A;42.0
2025-03-31;UZ;RM;B;107.0
2025-03-31;UZ;RM;C;91.0
2025-03-31;UZ;RM;D;152.0
2025-03-31;UZ;RM;E;90.0
2025-03-31;UZ;RM;F;32.0
2025-03-31;UZ;RM;G;31.0
2025-04-02;AZ;RM;A;39.0
2025-04-02;AZ;RM;B;89.0
2025-04-02;AZ;RM;C;78.0
2025-04-02;AZ;RM;D;129.0
2025-04-02;AZ;RM;E;105.0
2025-04-02;AZ;RM;F;40.0
2025-04-02;AZ;RM;G;44.0
2025-04-02;KG;RM;A;8.0
2025-04-02;KG;RM;B;12.0
2025-04-02;KG;RM;C;13.0
2025-04-02;KG;RM;D;17.0
2025-04-02;KG;RM;E;20.0
2025-04-02;KG;RM;F;5.0
2025-04-02;KG;RM;G;11.0
2025-04-02;UZ;RM;A;19.0
2025-04-02;UZ;RM;B;75.0
2025-04-02;UZ;RM;C;61.0
2025-04-02;UZ;RM;D;94.0
2025-04-02;UZ;RM;E;55.0
2025-04-02;UZ;RM;F;22.0
2025-04-02;UZ;RM;G;15.0
2025-04-03;AZ;RM;A;23.0
2025-04-03;AZ;RM;B;98.0
2025-04-03;AZ;RM;C;102.0
2025-04-03;AZ;RM;D;137.0
2025-04-03;AZ;RM;E;103.0
2025-04-03;AZ;RM;F;35.0
2025-04-03;AZ;RM;G;37.0
2025-04-03;KG;RM;A;14.0
2025-04-03;KG;RM;B;13.0
2025-04-03;KG;RM;C;11.0
2025-04-03;KG;RM;D;17.0
2025-04-03;KG;RM;E;12.0
2025-04-03;KG;RM;F;6.0
2025-04-03;KG;RM;G;7.0
2025-04-03;UZ;RM;A;26.0
2025-04-03;UZ;RM;B;114.0
2025-04-03;UZ;RM;C;70.0
2025-04-03;UZ;RM;D;128.0
2025-04-03;UZ;RM;E;74.0
2025-04-03;UZ;RM;F;30.0
2025-04-03;UZ;RM;G;31.0
2025-04-04;AZ;RM;A;43.0
2025-04-04;AZ;RM;B;127.0
2025-04-04;AZ;RM;C;115.0
2025-04-04;AZ;RM;D;178.0
2025-04-04;AZ;RM;E;123.0
2025-04-04;AZ;RM;F;45.0
2025-04-04;AZ;RM;G;33.0
2025-04-04;KG;RM;A;14.0
2025-04-04;KG;RM;B;26.0
2025-04-04;KG;RM;C;20.0
2025-04-04;KG;RM;D;16.0
2025-04-04;KG;RM;E;21.0
2025-04-04;KG;RM;F;11.0
2025-04-04;KG;RM;G;9.0
2025-04-04;UZ;RM;A;76.0
2025-04-04;UZ;RM;B;158.0
2025-04-04;UZ;RM;C;123.0
2025-04-04;UZ;RM;D;192.0
2025-04-04;UZ;RM;E;120.0
2025-04-04;UZ;RM;F;46.0
2025-04-04;UZ;RM;G;34.0
2025-04-05;AZ;RM;A;16.0
2025-04-05;AZ;RM;B;75.0
2025-04-05;AZ;RM;C;50.0
2025-04-05;AZ;RM;D;67.0
2025-04-05;AZ;RM;E;49.0
2025-04-05;AZ;RM;F;22.0
2025-04-05;AZ;RM;G;23.0
2025-04-05;KG;RM;A;11.0
2025-04-05;KG;RM;B;10.0
2025-04-05;KG;RM;C;7.0
2025-04-05;KG;RM;D;8.0
2025-04-05;KG;RM;E;11.0
2025-04-05;KG;RM;F;3.0
2025-04-05;KG;RM;G;3.0
2025-04-05;UZ;RM;A;21.0
2025-04-05;UZ;RM;B;68.0
2025-04-05;UZ;RM;C;64.0
2025-04-05;UZ;RM;D;85.0
2025-04-05;UZ;RM;E;55.0
2025-04-05;UZ;RM;F;20.0
2025-04-05;UZ;RM;G;17.0
2025-04-06;AZ;RM;A;29.0
2025-04-06;AZ;RM;B;68.0
2025-04-06;AZ;RM;C;44.0
2025-04-06;AZ;RM;D;88.0
2025-04-06;AZ;RM;E;73.0
2025-04-06;AZ;RM;F;17.0
2025-04-06;AZ;RM;G;30.0
2025-04-06;KG;RM;A;5.0
2025-04-06;KG;RM;B;14.0
2025-04-06;KG;RM;C;11.0
2025-04-06;KG;RM;D;20.0
2025-04-06;KG;RM;E;13.0
2025-04-06;KG;RM;F;4.0
2025-04-06;KG;RM;G;2.0
2025-04-06;UZ;RM;A;31.0
2025-04-06;UZ;RM;B;61.0
2025-04-06;UZ;RM;C;57.0
2025-04-06;UZ;RM;D;104.0
2025-04-06;UZ;RM;E;60.0
2025-04-06;UZ;RM;F;27.0
2025-04-06;UZ;RM;G;22.0
2025-04-07;AZ;RM;A;26.0
2025-04-07;AZ;RM;B;102.0
2025-04-07;AZ;RM;C;84.0
2025-04-07;AZ;RM;D;148.0
2025-04-07;AZ;RM;E;101.0
2025-04-07;AZ;RM;F;36.0
2025-04-07;AZ;RM;G;39.0
2025-04-07;KG;RM;A;17.0
2025-04-07;KG;RM;B;27.0
2025-04-07;KG;RM;C;10.0
2025-04-07;KG;RM;D;25.0
2025-04-07;KG;RM;E;17.0
2025-04-07;KG;RM;F;7.0
2025-04-07;KG;RM;G;8.0
2025-04-07;UZ;RM;A;44.0
2025-04-07;UZ;RM;B;123.0
2025-04-07;UZ;RM;C;120.0
2025-04-07;UZ;RM;D;153.0
2025-04-07;UZ;RM;E;136.0
2025-04-07;UZ;RM;F;41.0
2025-04-07;UZ;RM;G;42.0
2025-04-09;AZ;RM;A;31.0
2025-04-09;AZ;RM;B;65.0
2025-04-09;AZ;RM;C;56.0
2025-04-09;AZ;RM;D;91.0
2025-04-09;AZ;RM;E;68.0
2025-04-09;AZ;RM;F;22.0
2025-04-09;AZ;RM;G;27.0
2025-04-09;KG;RM;A;12.0
2025-04-09;KG;RM;B;10.0
2025-04-09;KG;RM;C;7.0
2025-04-09;KG;RM;D;12.0
2025-04-09;KG;RM;E;13.0
2025-04-09;KG;RM;F;1.0
2025-04-09;KG;RM;G;3.0
2025-04-09;UZ;RM;A;30.0
2025-04-09;UZ;RM;B;94.0
2025-04-09;UZ;RM;C;65.0
2025-04-09;UZ;RM;D;119.0
2025-04-09;UZ;RM;E;73.0
2025-04-09;UZ;RM;F;33.0
2025-04-09;UZ;RM;G;18.0
2025-04-10;AZ;RM;A;25.0
2025-04-10;AZ;RM;B;76.0
2025-04-10;AZ;RM;C;61.0
2025-04-10;AZ;RM;D;108.0
2025-04-10;AZ;RM;E;80.0
2025-04-10;AZ;RM;F;38.0
2025-04-10;AZ;RM;G;28.0
2025-04-10;KG;RM;A;3.0
2025-04-10;KG;RM;B;21.0
2025-04-10;KG;RM;C;11.0
2025-04-10;KG;RM;D;21.0
2025-04-10;KG;RM;E;13.0
2025-04-10;KG;RM;F;4.0
2025-04-10;KG;RM;G;3.0
2025-04-10;UZ;RM;A;36.0
2025-04-10;UZ;RM;B;102.0
2025-04-10;UZ;RM;C;84.0
2025-04-10;UZ;RM;D;131.0
2025-04-10;UZ;RM;E;87.0
2025-04-10;UZ;RM;F;26.0
2025-04-10;UZ;RM;G;23.0
2025-04-11;AZ;RM;A;40.0
2025-04-11;AZ;RM;B;157.0
2025-04-11;AZ;RM;C;131.0
2025-04-11;AZ;RM;D;242.0
2025-04-11;AZ;RM;E;139.0
2025-04-11;AZ;RM;F;50.0
2025-04-11;AZ;RM;G;58.0
2025-04-11;KG;RM;A;4.0
2025-04-11;KG;RM;B;27.0
2025-04-11;KG;RM;C;17.0
2025-04-11;KG;RM;D;23.0
2025-04-11;KG;RM;E;25.0
2025-04-11;KG;RM;F;11.0
2025-04-11;KG;RM;G;3.0
2025-04-11;UZ;RM;A;52.0
2025-04-11;UZ;RM;B;175.0
2025-04-11;UZ;RM;C;172.0
2025-04-11;UZ;RM;D;268.0
2025-04-11;UZ;RM;E;191.0
2025-04-11;UZ;RM;F;47.0
2025-04-11;UZ;RM;G;50.0
2025-04-12;AZ;RM;A;21.0
2025-04-12;AZ;RM;B;81.0
2025-04-12;AZ;RM;C;60.0
2025-04-12;AZ;RM;D;90.0
2025-04-12;AZ;RM;E;74.0
2025-04-12;AZ;RM;F;12.0
2025-04-12;AZ;RM;G;28.0
2025-04-12;KG;RM;A;6.0
2025-04-12;KG;RM;B;13.0
2025-04-12;KG;RM;C;7.0
2025-04-12;KG;RM;D;11.0
2025-04-12;KG;RM;E;6.0
2025-04-12;KG;RM;F;3.0
2025-04-12;KG;RM;G;2.0
2025-04-12;UZ;RM;A;31.0
2025-04-12;UZ;RM;B;89.0
2025-04-12;UZ;RM;C;66.0
2025-04-12;UZ;RM;D;104.0
2025-04-12;UZ;RM;E;67.0
2025-04-12;UZ;RM;F;23.0
2025-04-12;UZ;RM;G;19.0
2025-04-13;AZ;RM;A;43.0
2025-04-13;AZ;RM;B;115.0
2025-04-13;AZ;RM;C;99.0
2025-04-13;AZ;RM;D;178.0
2025-04-13;AZ;RM;E;122.0
2025-04-13;AZ;RM;F;60.0
2025-04-13;AZ;RM;G;54.0
2025-04-13;KG;RM;A;8.0
2025-04-13;KG;RM;B;29.0
2025-04-13;KG;RM;C;20.0
2025-04-13;KG;RM;D;26.0
2025-04-13;KG;RM;E;25.0
2025-04-13;KG;RM;F;13.0
2025-04-13;KG;RM;G;5.0
2025-04-13;UZ;RM;A;43.0
2025-04-13;UZ;RM;B;155.0
2025-04-13;UZ;RM;C;128.0
2025-04-13;UZ;RM;D;190.0
2025-04-13;UZ;RM;E;130.0
2025-04-13;UZ;RM;F;46.0
2025-04-13;UZ;RM;G;42.0
2025-04-14;AZ;RM;A;36.0
2025-04-14;AZ;RM;B;97.0
2025-04-14;AZ;RM;C;62.0
2025-04-14;AZ;RM;D;93.0
2025-04-14;AZ;RM;E;75.0
2025-04-14;AZ;RM;F;25.0
2025-04-14;AZ;RM;G;27.0
2025-04-14;KG;RM;A;4.0
2025-04-14;KG;RM;B;11.0
2025-04-14;KG;RM;C;13.0
2025-04-14;KG;RM;D;19.0
2025-04-14;KG;RM;E;12.0
2025-04-14;KG;RM;F;4.0
2025-04-14;KG;RM;G;8.0
2025-04-14;UZ;RM;A;46.0
2025-04-14;UZ;RM;B;83.0
2025-04-14;UZ;RM;C;79.0
2025-04-14;UZ;RM;D;109.0
2025-04-14;UZ;RM;E;69.0
2025-04-14;UZ;RM;F;36.0
2025-04-14;UZ;RM;G;24.0
2025-04-16;AZ;RM;A;46.0
2025-04-16;AZ;RM;B;170.0
2025-04-16;AZ;RM;C;156.0
2025-04-16;AZ;RM;D;214.0
2025-04-16;AZ;RM;E;162.0
2025-04-16;AZ;RM;F;62.0
2025-04-16;AZ;RM;G;70.0
2025-04-16;KG;RM;A;7.0
2025-04-16;KG;RM;B;30.0
2025-04-16;KG;RM;C;25.0
2025-04-16;KG;RM;D;35.0
2025-04-16;KG;RM;E;21.0
2025-04-16;KG;RM;F;11.0
2025-04-16;KG;RM;G;9.0
2025-04-16;UZ;RM;A;50.0
2025-04-16;UZ;RM;B;181.0
2025-04-16;UZ;RM;C;160.0
2025-04-16;UZ;RM;D;272.0
2025-04-16;UZ;RM;E;166.0
2025-04-16;UZ;RM;F;59.0
2025-04-16;UZ;RM;G;56.0
2025-04-18;AZ;RM;A;51.0
2025-04-18;AZ;RM;B;166.0
2025-04-18;AZ;RM;C;126.0
2025-04-18;AZ;RM;D;188.0
2025-04-18;AZ;RM;E;132.0
2025-04-18;AZ;RM;F;46.0
2025-04-18;AZ;RM;G;63.0
2025-04-18;KG;RM;A;15.0
2025-04-18;KG;RM;B;25.0
2025-04-18;KG;RM;C;20.0
2025-04-18;KG;RM;D;24.0
2025-04-18;KG;RM;E;13.0
2025-04-18;KG;RM;F;7.0
2025-04-18;KG;RM;G;4.0
2025-04-18;UZ;RM;A;73.0
2025-04-18;UZ;RM;B;183.0
2025-04-18;UZ;RM;C;125.0
2025-04-18;UZ;RM;D;217.0
2025-04-18;UZ;RM;E;137.0
2025-04-18;UZ;RM;F;37.0
2025-04-18;UZ;RM;G;40.0
2025-04-19;AZ;RM;A;19.0
2025-04-19;AZ;RM;B;52.0
2025-04-19;AZ;RM;C;48.0
2025-04-19;AZ;RM;D;87.0
2025-04-19;AZ;RM;E;43.0
2025-04-19;AZ;RM;F;16.0
2025-04-19;AZ;RM;G;25.0
2025-04-19;KG;RM;A;2.0
2025-04-19;KG;RM;B;14.0
2025-04-19;KG;RM;C;5.0
2025-04-19;KG;RM;D;2.0
2025-04-19;KG;RM;E;7.0
2025-04-19;KG;RM;F;2.0
2025-04-19;KG;RM;G;2.0
2025-04-19;UZ;RM;A;28.0
2025-04-19;UZ;RM;B;62.0
2025-04-19;UZ;RM;C;51.0
2025-04-19;UZ;RM;D;96.0
2025-04-19;UZ;RM;E;61.0
2025-04-19;UZ;RM;F;16.0
2025-04-19;UZ;RM;G;15.0
2025-04-20;AZ;RM;A;41.0
2025-04-20;AZ;RM;B;136.0
2025-04-20;AZ;RM;C;113.0
2025-04-20;AZ;RM;D;171.0
2025-04-20;AZ;RM;E;120.0
2025-04-20;AZ;RM;F;45.0
2025-04-20;AZ;RM;G;53.0
2025-04-20;KG;RM;A;3.0
2025-04-20;KG;RM;B;26.0
2025-04-20;KG;RM;C;26.0
2025-04-20;KG;RM;D;23.0
2025-04-20;KG;RM;E;29.0
2025-04-20;KG;RM;F;7.0
2025-04-20;KG;RM;G;13.0
2025-04-20;UZ;RM;A;38.0
2025-04-20;UZ;RM;B;150.0
2025-04-20;UZ;RM;C;131.0
2025-04-20;UZ;RM;D;199.0
2025-04-20;UZ;RM;E;156.0
2025-04-20;UZ;RM;F;63.0
2025-04-20;UZ;RM;G;53.0
2025-04-21;AZ;RM;A;23.0
2025-04-21;AZ;RM;B;64.0
2025-04-21;AZ;RM;C;57.0
2025-04-21;AZ;RM;D;104.0
2025-04-21;AZ;RM;E;60.0
2025-04-21;AZ;RM;F;31.0
2025-04-21;AZ;RM;G;26.0
2025-04-21;KG;RM;A;14.0
2025-04-21;KG;RM;B;18.0
2025-04-21;KG;RM;C;10.0
2025-04-21;KG;RM;D;10.0
2025-04-21;KG;RM;E;14.0
2025-04-21;KG;RM;F;2.0
2025-04-21;KG;RM;G;2.0
2025-04-21;UZ;RM;A;24.0
2025-04-21;UZ;RM;B;86.0
2025-04-21;UZ;RM;C;74.0
2025-04-21;UZ;RM;D;120.0
2025-04-21;UZ;RM;E;93.0
2025-04-21;UZ;RM;F;33.0
2025-04-21;UZ;RM;G;30.0
2025-04-23;AZ;RM;A;48.0
2025-04-23;AZ;RM;B;173.0
2025-04-23;AZ;RM;C;146.0
2025-04-23;AZ;RM;D;235.0
2025-04-23;AZ;RM;E;178.0
2025-04-23;AZ;RM;F;48.0
2025-04-23;AZ;RM;G;65.0
2025-04-23;KG;RM;A;21.0
2025-04-23;KG;RM;B;30.0
2025-04-23;KG;RM;C;22.0
2025-04-23;KG;RM;D;32.0
2025-04-23;KG;RM;E;25.0
2025-04-23;KG;RM;F;9.0
2025-04-23;KG;RM;G;12.0
2025-04-23;UZ;RM;A;75.0
2025-04-23;UZ;RM;B;237.0
2025-04-23;UZ;RM;C;180.0
2025-04-23;UZ;RM;D;284.0
2025-04-23;UZ;RM;E;203.0
2025-04-23;UZ;RM;F;66.0
2025-04-23;UZ;RM;G;90.0
2025-04-25;AZ;RM;A;56.0
2025-04-25;AZ;RM;B;145.0
2025-04-25;AZ;RM;C;132.0
2025-04-25;AZ;RM;D;211.0
2025-04-25;AZ;RM;E;171.0
2025-04-25;AZ;RM;F;46.0
2025-04-25;AZ;RM;G;63.0
2025-04-25;KG;RM;A;7.0
2025-04-25;KG;RM;B;30.0
2025-04-25;KG;RM;C;30.0
2025-04-25;KG;RM;D;29.0
2025-04-25;KG;RM;E;30.0
2025-04-25;KG;RM;F;4.0
2025-04-25;KG;RM;G;13.0
2025-04-25;UZ;RM;A;60.0
2025-04-25;UZ;RM;B;199.0
2025-04-25;UZ;RM;C;173.0
2025-04-25;UZ;RM;D;252.0
2025-04-25;UZ;RM;E;173.0
2025-04-25;UZ;RM;F;59.0
2025-04-25;UZ;RM;G;49.0
2024-12-01;BY;RRM;A;177.0
2024-12-01;BY;RRM;B;760.0
2024-12-01;BY;RRM;C;735.0
2024-12-01;BY;RRM;D;1298.0
2024-12-01;BY;RRM;E;990.0
2024-12-01;BY;RRM;F;326.0
2024-12-01;BY;RRM;G;435.0
2024-12-02;BY;RRM;A;77.0
2024-12-02;BY;RRM;B;304.0
2024-12-02;BY;RRM;C;241.0
2024-12-02;BY;RRM;D;444.0
2024-12-02;BY;RRM;E;370.0
2024-12-02;BY;RRM;F;125.0
2024-12-02;BY;RRM;G;168.0
2024-12-03;BY;RRM;A;42.0
2024-12-03;BY;RRM;B;140.0
2024-12-03;BY;RRM;C;121.0
2024-12-03;BY;RRM;D;201.0
2024-12-03;BY;RRM;E;146.0
2024-12-03;BY;RRM;F;56.0
2024-12-03;BY;RRM;G;46.0
2024-12-04;BY;RRM;A;68.0
2024-12-04;BY;RRM;B;249.0
2024-12-04;BY;RRM;C;244.0
2024-12-04;BY;RRM;D;420.0
